Forward
645,14779,32,0,0,53.984,"","OK"
646,14780,8,0,0,55.584,"","OK"
647,14781,19,0,0,56.832,"","OK"
648,14782,21,0,0,58.08,"","OK"
649,14783,20,0,0,59.328,"","OK"
650,14784,19,0,0,60.576,"","OK"
651,14785,20,0,0,61.472,"","OK"
652,14786,21,0,0,63.072,"","OK"
653,14787,20,0,0,64.672,"","OK"
654,14788,20,0,0,64.672,"","OK"
655,14789,19,0,0,64.672,"","OK"
656,14790,21,0,0,64.672,"","OK"
657,14791,19,0,0,64.672,"","OK"
658,14792,20,0,0,64.672,"","OK"
659,14793,21,0,0,64.672,"","OK"
660,14794,19,0,0,64.672,"","OK"
661,14795,20,0,0,64.672,"","OK"
662,14796,20,0,0,64.672,"","OK"
663,14797,20,0,0,64.672,"","OK"
664,14798,20,0,0,64.672,"","OK"
